"Code","Description","Parent"
"56479","tl. přes 35 cm","5647"
"5648","ze štěrkodrti","564"
"56481","tl. 5 cm","5648"
"56482","tl. 8 cm","5648"
"56483","tl. 10 cm","5648"
"56484","tl. 12 cm","5648"
"56485","tl. 15 cm","5648"
"56486","tl. 20 cm","5648"
"56487","tl. 25 cm","5648"
"56488","tl. 35 cm","5648"
"56489","tl. přes 35 cm","5648"
"5649","ostatní","564"
"56491","tl. 5 cm","5649"
"56492","tl. 8 cm","5649"
"56493","tl. 10 cm","5649"
"56494","tl. 12 cm","5649"
"56495","tl. 15 cm","5649"
"56496","tl. 20 cm","5649"
"56497","tl. 25 cm","5649"
"56498","tl. 35 cm","5649"
"56499","tl. přes 35 cm","5649"
"565","z kameniva s pojivem se zhutněním","56"
"5651","asfaltem","565"
"56511","tl. 3 cm","5651"
"56512","tl. 4 cm","5651"
"56513","tl. 5 cm","5651"
"56514","tl. 6 cm","5651"
"56515","tl. 7 cm","5651"
"56516","tl. 8 cm","5651"
"56517","tl. 10 cm","5651"
"56518","tl. 15 cm","5651"
"56519","tl. přes 15 cm","5651"
"5652","cementovou maltou","565"
"56521","tl. 15 cm","5652"
"56522","tl. 18 cm","5652"
"56523","tl. 20 cm","5652"
"56524","tl. 22 cm","5652"
"56525","tl. 25 cm","5652"
"5659","ostatní","565"
"56591","tl. 3 cm","5659"
"56592","tl. 4 cm","5659"
"56593","tl. 5 cm","5659"
"56594","tl. 6 cm","5659"
"56595","tl. 7 cm","5659"
"56596","tl. 8 cm","5659"
"56597","tl. 10 cm","5659"
"56598","tl. 15 cm","5659"
"56599","tl. přes 15 cm","5659"
"566","úprava štěrkové vrstvy jako podkladu","56"
"5661","bez dopl. kamenivem drceným","566"
"56611","tl. 3 cm","5661"
"56612","tl. 4 cm","5661"
"56613","tl. 5 cm","5661"
"56614","tl. 6 cm","5661"
"56615","tl. 7 cm","5661"
"56616","tl. 8 cm","5661"
"56617","tl. 10 cm","5661"
"56618","tl. 15 cm","5661"
"56619","tl. přes 15 cm","5661"
"5662","s dopl. kamenivem drceným 0,04 m3/m2","566"
"56621","tl. 3 cm","5662"
"56622","tl. 4 cm","5662"
"56623","tl. 5 cm","5662"
"56624","tl. 6 cm","5662"
"56625","tl. 7 cm","5662"
"56626","tl. 8 cm","5662"
"56627","tl. 10 cm","5662"
"56628","tl. 15 cm","5662"
"56629","tl. přes 15 cm","5662"
"5663","s dopl. kamenivem drceným 0,06 m3/m2","566"
"56631","tl. 3 cm","5663"
"56632","tl. 4 cm","5663"
"56633","tl. 5 cm","5663"
"56634","tl. 6 cm","5663"
"56635","tl. 7 cm","5663"
"56636","tl. 8 cm","5663"
"56637","tl. 10 cm","5663"
"56638","tl. 15 cm","5663"
"56639","tl. přes 15 cm","5663"
"5664","s dopl. kamenivem drceným 0,08 m3/m2","566"
"56641","tl. 3 cm","5664"
"56642","tl. 4 cm","5664"
"56643","tl. 5 cm","5664"
"56644","tl. 6 cm","5664"
"56645","tl. 7 cm","5664"
"56646","tl. 8 cm","5664"
"56647","tl. 10 cm","5664"
"56648","tl. 15 cm","5664"
"56649","tl. přes 15 cm","5664"
"5665","s dopl. kamenivem drceným 0,10 m3/m2","566"
"56651","tl. 3 cm","5665"
"56652","tl. 4 cm","5665"
"56653","tl. 5 cm","5665"
"56654","tl. 6 cm","5665"
"56655","tl. 7 cm","5665"
"56656","tl. 8 cm","5665"
"56657","tl. 10 cm","5665"
"56658","tl. 15 cm","5665"
"56659","tl. přes 15 cm","5665"
"5669","ostatní","566"
"56691","tl. 3 cm","5669"
"56692","tl. 4 cm","5669"
"56693","tl. 5 cm","5669"
"56694","tl. 6 cm","5669"
"56695","tl. 7 cm","5669"
"56696","tl. 8 cm","5669"
"56697","tl. 10 cm","5669"
"56698","tl. 15 cm","5669"
"56699","tl. přes 15 cm","5669"
"567","z betonu","56"
"5671","prostého","567"
"56711","tl. do 10 cm","5671"
"56712","tl. do 15 cm","5671"
"56713","tl. do 20 cm","5671"
"56714","tl. do 25 cm","5671"
"56715","tl. do 50 cm","5671"
"5672","železového","567"
"56721","tl. do 10 cm","5672"
"56722","tl. do 15 cm","5672"
"56723","tl. do 20 cm","5672"
"56724","tl. do 25 cm","5672"
"56725","tl. do 50 cm","5672"
"5673","vibrocemu","567"
"56731","tl. do 10 cm","5673"
"56732","tl. do 15 cm","5673"
"56733","tl. do 20 cm","5673"
"56734","tl. do 25 cm","5673"
"56735","tl. do 50 cm","5673"
"5675","recyklovaného za studena","567"
"56751","tl. do 15 cm","5675"
"56752","tl. do 20 cm","5675"
"56753","tl. do 25 cm","5675"
"56754","tl. do 30 cm","5675"
"56755","tl. do 35 cm","5675"
"5679","ostatní","567"
"56791","tl. do 10 cm","5679"
"56792","tl. do 15 cm","5679"
"56793","tl. do 20 cm","5679"
"56794","tl. do 25 cm","5679"
"56795","tl. do 50 cm","5679"
"569","zpevnění krajnice a komunikací pro pěší","56"
"5691","z kameniva těženého","569"
"56911","tl. 5 cm","5691"
"56912","tl. 8 cm","5691"
"56913","tl. 10 cm","5691"
"56914","tl. 12 cm","5691"
"56915","tl. 15 cm","5691"
"5692","ze štěrkopísku","569"
"56921","tl. 5 cm","5692"
"56922","tl. 8 cm","5692"
"56923","tl. 10 cm","5692"
"56924","tl. 12 cm","5692"
"56925","tl. 15 cm","5692"
"5693","ze škváry","569"
"56931","tl. 5 cm","5693"
"56932","tl. 8 cm","5693"
"56933","tl. 10 cm","5693"
"56934","tl. 12 cm","5693"
"56935","tl. 15 cm","5693"
"5694","ze strusky","569"
"56941","tl. 5 cm","5694"
"56942","tl. 8 cm","5694"
"56943","tl. 10 cm","5694"
"56944","tl. 12 cm","5694"
"56945","tl. 15 cm","5694"
"5695","ze sypaniny (zeminy)","569"
"56951","tl. 5 cm","5695"
"56952","tl. 8 cm","5695"
"56953","tl. 10 cm","5695"
"56954","tl. 12 cm","5695"
"56955","tl. 15 cm","5695"
"5696","z kameniva drceného (makadamu)","569"
"56961","tl. 5 cm","5696"
"56962","tl. 8 cm","5696"
"56963","tl. 10 cm","5696"
"56964","tl. 12 cm","5696"
"56965","tl. 15 cm","5696"
"5697","z kameniva drceného (štěrku)","569"
"56971","tl. 5 cm","5697"
"56972","tl. 8 cm","5697"
"56973","tl. 10 cm","5697"
"56974","tl. 12 cm","5697"
"56975","tl. 15 cm","5697"
"5698","ze štěrkodrti","569"
"56981","tl. 5 cm","5698"
"56982","tl. 8 cm","5698"
"56983","tl. 10 cm","5698"
"56984","tl. 12 cm","5698"
"56985","tl. 15 cm","5698"
"5699","ostatní","569"
"56991","tl. 5 cm","5699"
"56992","tl. 8 cm","5699"
"56993","tl. 10 cm","5699"
"56994","tl. 12 cm","5699"
"56995","tl. 15 cm","5699"
"57","kryty pozemních komunikací, letišť a ploch z kameniva nebo živičné","5"
"571","z kameniva nebo štěrkopísku","57"
"5711","bez zakalení","571"
"57111","tl. 5 cm","5711"
"57112","tl. 7 cm","5711"
"57113","tl. 8 cm","5711"
"57114","tl. 9 cm","5711"
"57115","tl. 10 cm","5711"
"57116","tl. 12 cm","5711"
"57117","tl. 15 cm","5711"
"5712","s hlinitopísčitým kalem","571"
"57121","tl. 5 cm","5712"
"57122","tl. 7 cm","5712"
"57123","tl. 8 cm","5712"
"57124","tl. 9 cm","5712"
"57125","tl. 10 cm","5712"
"57126","tl. 12 cm","5712"
"57127","tl. 15 cm","5712"
"5713","se živičným pojivem, hydrogeneračním kalem","571"
"57131","tl. 5 cm","5713"
"57132","tl. 7 cm","5713"
"57133","tl. 8 cm","5713"
"57134","tl. 9 cm","5713"
"57135","tl. 10 cm","5713"
"57136","tl. 12 cm","5713"
"57137","tl. 15 cm","5713"
"5719","ostatní","571"
"57191","tl. 5 cm","5719"
"57192","tl. 7 cm","5719"
"57193","tl. 8 cm","5719"
"57194","tl. 9 cm","5719"
"57195","tl. 10 cm","5719"
"57196","tl. 12 cm","5719"
"57197","tl. 15 cm","5719"
"572","obnova (rekonstrukce) údržba","57"
"5721","vyrovnání povrchu","572"
"57211","kamenivem","5721"
"57212","kamenivem a asfaltovou emulzí","5721"
"57213","živičnou směsí","5721"
"57214","asfaltovým betonem","5721"
"57215","litým asfaltem","5721"
"5722","vyspravení výtluků","572"
"57221","kamenivem","5722"
"57222","kamenivem a asfaltovou emulzí","5722"
"57223","živičnou směsí","5722"
"57224","asfaltovým betonem","5722"
"57225","litým asfaltem","5722"
"57226","studeným asfaltem","5722"
"57228","polymerem","5722"
"5723","vyspravení po překopech","572"
"57231","kamenivem","5723"
"57232","kamenivem a asfaltovou emulzí","5723"
"57233","živičnou směsí","5723"
"57234","asfaltovým betonem","5723"
"57235","litým asfaltem","5723"
"57236","studeným asfaltem","5723"
"57237","kamennou dlažbou","5723"
"57238","polymerem","5723"
"5724","posyp kamenivem","572"
"57241","do 0,05 m3/m2","5724"
"57242","přes 0,05 m3/m2","5724"
"5725","vyspravení trhlin","572"
"57253","živičnou směsí","5725"
"57258","polymerovým páskem","5725"
"5729","ostatní","572"
"57291","kamenivem drceným s asfaltem","5729"
"57292","kamenivem drceným s asfaltodehtovou emulzí","5729"
"57293","kam. těž. nebo štěrkopískem a s asfaltem","5729"
"57294","litým asfaltem","5729"
"57295","betonem asfaltovým","5729"
"57299","ostatní","5729"
"573","živičné postřiky a nátěry","57"
"5731","infiltrační postřik","573"
"57311","asfaltem","5731"
"57312","dehtem","5731"
"57313","asfaltodeht. emulzí (silniční)","5731"
"57314","kamenivem nebo lomovými výsivkami","5731"
"57319","ostatní","5731"
"5732","spojovací postřik","573"
"57321","asfaltem","5732"
"57322","dehtem","5732"
"57323","asfaltodeht. emulzí (silniční)","5732"
"57324","kamenivem nebo lomovými výsivkami","5732"
"57329","ostatní","5732"
"5733","prolití živicí (kalení)","573"
"57331","asfaltem","5733"
"57332","dehtem","5733"
"57333","asfaltodeht. emulzí (silniční)","5733"
"57334","kamenivem nebo lomovými výsivkami","5733"
"57339","ostatní","5733"
"5734","nátěr uzavírací nebo udržovací","573"
"57341","asfaltem","5734"
"57342","dehtem","5734"
"57343","asfaltodeht. emulzí (silniční)","5734"
"57344","kamenivem nebo lomovými výsivkami","5734"
"57349","ostatní","5734"
"5735","nátěr zdrsňovací","573"
"57351","asfaltem","5735"
"57352","dehtem","5735"
"57353","asfaltodeht. emulzí (silniční)","5735"
"57354","kamenivem nebo lomovými výsivkami","5735"
"57359","ostatní","5735"
"5736","posyp podkladu nebo krytu","573"
"57361","asfaltem","5736"
"57362","dehtem","5736"
"57363","asfaltodeht. emulzí (silniční)","5736"
"57364","kamenivem nebo lomovými výsivkami","5736"
"57369","ostatní","5736"
"5739","ostatní","573"
"57391","asfaltem","5739"
"57392","dehtem","5739"
"57393","asfaltodeht. emulzí (silniční)","5739"
"57394","kamenivem nebo lomovými výsivkami","5739"
"57399","ostatní","5739"
"574","živičné penetrační makadamy","57"
"5741","hrubé podkl. z kamen. štěrku","574"
"57411","tl. 2 cm","5741"
"57412","tl. 3 cm","5741"
"57413","tl. 4 cm","5741"
"57414","tl. 5 cm","5741"
"57415","tl. 6 cm","5741"
"57416","tl. 7 cm","5741"
"57417","tl. 8 cm","5741"
"57418","tl. 9 cm","5741"
"57419","tl. přes 9 cm","5741"
"5742","hrubé podkl. ze struskoštěrku","574"
"57421","tl. 2 cm","5742"
"57422","tl. 3 cm","5742"
"57423","tl. 4 cm","5742"
"57424","tl. 5 cm","5742"
"57425","tl. 6 cm","5742"
"57426","tl. 7 cm","5742"
"57427","tl. 8 cm","5742"
"57428","tl. 9 cm","5742"
"57429","tl. přes 9 cm","5742"
"5743","hrubé obrusné z kamen. štěrkoviny","574"
"57431","tl. 2 cm","5743"
"57432","tl. 3 cm","5743"
"57433","tl. 4 cm","5743"
"57434","tl. 5 cm","5743"
"57435","tl. 6 cm","5743"
"57436","tl. 7 cm","5743"
"57437","tl. 8 cm","5743"
"57438","tl. 9 cm","5743"
"57439","tl. přes 9 cm","5743"
"5744","hrubé obrusné ze struskoštěrku","574"
"57441","tl. 2 cm","5744"
"57442","tl. 3 cm","5744"
"57443","tl. 4 cm","5744"
"57444","tl. 5 cm","5744"
"57445","tl. 6 cm","5744"
"57446","tl. 7 cm","5744"
"57447","tl. 8 cm","5744"
"57448","tl. 9 cm","5744"
"57449","tl. přes 9 cm","5744"
"5745","jemné obrusné z kamen. štěrkoviny","574"
"57451","tl. 2 cm","5745"
"57452","tl. 3 cm","5745"
"57453","tl. 4 cm","5745"
"57454","tl. 5 cm","5745"
"57455","tl. 6 cm","5745"
"57456","tl. 7 cm","5745"
"57457","tl. 8 cm","5745"
"57458","tl. 9 cm","5745"
"57459","tl. přes 9 cm","5745"
"5746","jemné obrusné ze struskoštěrku","574"
"57461","tl. 2 cm","5746"
"57462","tl. 3 cm","5746"
"57463","tl. 4 cm","5746"
"57464","tl. 5 cm","5746"
"57465","tl. 6 cm","5746"
"57466","tl. 7 cm","5746"
"57467","tl. 8 cm","5746"
"57468","tl. 9 cm","5746"
"57469","tl. přes 9 cm","5746"
"5749","ostatní","574"
"57491","tl. 2 cm","5749"
"57492","tl. 3 cm","5749"
"57493","tl. 4 cm","5749"
"57494","tl. 5 cm","5749"
"57495","tl. 6 cm","5749"
"57496","tl. 7 cm","5749"
"57497","tl. 8 cm","5749"
"57498","tl. 9 cm","5749"
"57499","tl. přes 9 cm","5749"
"575","živičné vsypné makadamy","57"
"5751","jednoduché z kam. štěrku","575"
"57511","tl. 2 cm","5751"
"57512","tl. 3 cm","5751"
"57513","tl. 4 cm","5751"
"57514","tl. 5 cm","5751"
"57515","tl. 6 cm","5751"
"57516","tl. 7 cm","5751"
"57517","tl. 8 cm","5751"
"57518","tl. 9 cm","5751"
"57519","tl. přes 9 cm","5751"
"5752","jednoduché ze struskoštěrku","575"
"57521","tl. 2 cm","5752"
"57522","tl. 3 cm","5752"
"57523","tl. 4 cm","5752"
"57524","tl. 5 cm","5752"
"57525","tl. 6 cm","5752"
"57526","tl. 7 cm","5752"
"57527","tl. 8 cm","5752"
"57528","tl. 9 cm","5752"
"57529","tl. přes 9 cm","5752"
"5753","dvojité z kam. štěrk. zesílené","575"
"57531","tl. 2 cm","5753"
"57532","tl. 3 cm","5753"
"57533","tl. 4 cm","5753"
"57534","tl. 5 cm","5753"
"57535","tl. 6 cm","5753"
"57536","tl. 7 cm","5753"
"57537","tl. 8 cm","5753"
"57538","tl. 9 cm","5753"
"57539","tl. přes 9 cm","5753"
"5754","dvojité ze struskoštěrku","575"
"57541","tl. 2 cm","5754"
"57542","tl. 3 cm","5754"
"57543","tl. 4 cm","5754"
"57544","tl. 5 cm","5754"
"57545","tl. 6 cm","5754"
"57546","tl. 7 cm","5754"
"57547","tl. 8 cm","5754"
"57548","tl. 9 cm","5754"
"57549","tl. přes 9 cm","5754"
"5755","zesílené z kam. štěrk.","575"
"57551","tl. 2 cm","5755"
"57552","tl. 3 cm","5755"
"57553","tl. 4 cm","5755"
"57554","tl. 5 cm","5755"
"57555","tl. 6 cm","5755"
"57556","tl. 7 cm","5755"
"57557","tl. 8 cm","5755"
"57558","tl. 9 cm","5755"
"57559","tl. přes 9 cm","5755"
"5756","zesílené ze struskoštěrku","575"
"57561","tl. 2 cm","5756"
"57562","tl. 3 cm","5756"
"57563","tl. 4 cm","5756"
"57564","tl. 5 cm","5756"
"57565","tl. 6 cm","5756"
"57566","tl. 7 cm","5756"
"57567","tl. 8 cm","5756"
"57568","tl. 9 cm","5756"
"57569","tl. přes 9 cm","5756"
"5759","ostatní","575"
"57591","tl. 2 cm","5759"
"57592","tl. 3 cm","5759"
"57593","tl. 4 cm","5759"
"57594","tl. 5 cm","5759"
"57595","tl. 6 cm","5759"
"57596","tl. 7 cm","5759"
"57597","tl. 8 cm","5759"
"57598","tl. 9 cm","5759"
"57599","tl. přes 9 cm","5759"
"576","živičné koberce","57"
"5761","jednovrstvé z kameniva drceného","576"
"57611","tl. 2 cm","5761"
"57612","tl. 3 cm","5761"
"57613","tl. 4 cm","5761"
"57614","tl. 5 cm","5761"
"57615","tl. 6 cm","5761"
"57616","tl. 7 cm","5761"
"57617","tl. 8 cm","5761"
"57618","tl. 9 cm","5761"
"57619","tl. přes 9 cm","5761"
"5762","jednovrstvé z drti struskové","576"
"57621","tl. 2 cm","5762"
"57622","tl. 3 cm","5762"
"57623","tl. 4 cm","5762"
"57624","tl. 5 cm","5762"
"57625","tl. 6 cm","5762"
"57626","tl. 7 cm","5762"
"57627","tl. 8 cm","5762"
"57628","tl. 9 cm","5762"
"57629","tl. přes 9 cm","5762"
"5763","jednovrstvé z kameniva těženého","576"
"57631","tl. 2 cm","5763"
"57632","tl. 3 cm","5763"
"57633","tl. 4 cm","5763"
"57634","tl. 5 cm","5763"
"57635","tl. 6 cm","5763"
"57636","tl. 7 cm","5763"
"57637","tl. 8 cm","5763"
"57638","tl. 9 cm","5763"
"57639","tl. přes 9 cm","5763"
"5764","dvouvrstvé z kameniva drceného","576"
"57641","tl. 2 cm","5764"
"57642","tl. 3 cm","5764"
"57643","tl. 4 cm","5764"
"57644","tl. 5 cm","5764"
"57645","tl. 6 cm","5764"
"57646","tl. 7 cm","5764"
"57647","tl. 8 cm","5764"
"57648","tl. 9 cm","5764"
"57649","tl. přes 9 cm","5764"
"5765","dvouvrstvé z drti struskové","576"
"57651","tl. 2 cm","5765"
"57652","tl. 3 cm","5765"
"57653","tl. 4 cm","5765"
"57654","tl. 5 cm","5765"
"57655","tl. 6 cm","5765"
"57656","tl. 7 cm","5765"
"57657","tl. 8 cm","5765"
"57658","tl. 9 cm","5765"
"57659","tl. přes 9 cm","5765"
"5766","dvouvrstvé z drti struskové a kameniva","576"
"57661","tl. 2 cm","5766"
"57662","tl. 3 cm","5766"
"57663","tl. 4 cm","5766"
"57664","tl. 5 cm","5766"
"57665","tl. 6 cm","5766"
"57666","tl. 7 cm","5766"
"57667","tl. 8 cm","5766"
"57668","tl. 9 cm","5766"
"57669","tl. přes 9 cm","5766"
"5767","jednovrstvé štěrkopískové","576"
"57671","tl. 2 cm","5767"
"57672","tl. 3 cm","5767"
"57673","tl. 4 cm","5767"
"57674","tl. 5 cm","5767"
"57675","tl. 6 cm","5767"
"57676","tl. 7 cm","5767"
"57677","tl. 8 cm","5767"
"57678","tl. 9 cm","5767"
"57679","tl. přes 9 cm","5767"
"5768","dvouvrstvé štěrkopískové","576"
"57681","tl. 2 cm","5768"
"57682","tl. 3 cm","5768"
"57683","tl. 4 cm","5768"
"57684","tl. 5 cm","5768"
"57685","tl. 6 cm","5768"
"57686","tl. 7 cm","5768"
"57687","tl. 8 cm","5768"
"57688","tl. 9 cm","5768"
"57689","tl. přes 9 cm","5768"
"5769","ostatní","576"
"57691","tl. 2 cm","5769"
"57692","tl. 3 cm","5769"
"57693","tl. 4 cm","5769"
"57694","tl. 5 cm","5769"
"57695","tl. 6 cm","5769"
"57696","tl. 7 cm","5769"
"57697","tl. 8 cm","5769"
"57698","tl. 9 cm","5769"
"57699","tl. přes 9 cm","5769"
"577","asfaltové betony","57"
"5771","jednovrstvé z kameniva drceného","577"
"57711","tl. 2 cm","5771"
"57712","tl. 3 cm","5771"
"57713","tl. 4 cm","5771"
"57714","tl. 5 cm","5771"
"57715","tl. 6 cm","5771"
"57716","tl. 7 cm","5771"
"57717","tl. 8 cm","5771"
"57718","tl. 9 cm","5771"
"5772","jednovrstvé z kameniva těženého","577"
"57721","tl. 2 cm","5772"
"57722","tl. 3 cm","5772"
"57723","tl. 4 cm","5772"
"57724","tl. 5 cm","5772"
"57725","tl. 6 cm","5772"
"5773","dvouvrstvé z kameniva drceného","577"
"57731","tl. 2 cm","5773"
"57732","tl. 3 cm","5773"
"57733","tl. 4 cm","5773"
"57734","tl. 5 cm","5773"
"57735","tl. 6 cm","5773"
"5774","dvouvrstvé z kameniva těženého","577"
"57741","tl. 2 cm","5774"
"57742","tl. 3 cm","5774"
"57743","tl. 4 cm","5774"
"57744","tl. 5 cm","5774"
"57745","tl. 6 cm","5774"
"5775","třívrstvé z kameniva drceného","577"
"57751","tl. 2 cm","5775"
"57752","tl. 3 cm","5775"
"57753","tl. 4 cm","5775"
"57754","tl. 5 cm","5775"
"57755","tl. 6 cm","5775"
"5776","třívrstvé z kameniva těženého","577"
"57761","tl. 2 cm","5776"
"57762","tl. 3 cm","5776"
"57763","tl. 4 cm","5776"
"57764","tl. 5 cm","5776"
"57765","tl. 6 cm","5776"
"5777","jednovrstvé recyklované za horka","577"
"57771","tl. 3 cm","5777"
"57772","tl. 4 cm","5777"
"57773","tl. 5 cm","5777"
"57774","tl. 6 cm","5777"
"57775","tl. 7 cm","5777"
"57776","tl. 8 cm","5777"
"5778","dvouvrstvé recyklované za horka","577"
"57781","tl. 7 cm","5778"
"57782","tl. 8 cm","5778"
"57783","tl. 9 cm","5778"
"5779","ostatní","577"
"57791","tl. 2 cm","5779"
"57792","tl. 3 cm","5779"
"57793","tl. 4 cm","5779"
"57794","tl. 5 cm","5779"
"57795","tl. 6 cm","5779"
"578","lité asfalty","57"
"5781","jednovrstvé","578"
"57811","tl. 2 cm","5781"
"57812","tl. 2,5 cm","5781"
"57813","tl. 3 cm","5781"
"57814","tl. 4 cm","5781"
"57815","tl. 5 cm","5781"
"57816","tl. 6 cm","5781"
"5782","dvouvrstvé","578"
"57821","tl. 2 cm","5782"
"57822","tl. 2,5 cm","5782"
"57823","tl. 3 cm","5782"
"57824","tl. 4 cm","5782"
"57825","tl. 5 cm","5782"
"57826","tl. 6 cm","5782"
"5789","ostatní","578"
"57891","tl. 2 cm","5789"
"57892","tl. 2,5 cm","5789"
"57893","tl. 3 cm","5789"
"57894","tl. 4 cm","5789"
"57895","tl. 5 cm","5789"
"57896","tl. 6 cm","5789"
"579","ostatní","57"
"5791","tenké živičné úpravy","579"
"57910","bez rozlišení","5791"
"58","kryty pozemních komunikací, letišť a ploch z betonu a ostatních hmot","5"
"581","z betonu prostého","58"
"5811","jednovrstvé","581"
"58111","tl. do 10 cm","5811"
"58112","tl. do 15 cm","5811"
"58113","tl. do 20 cm","5811"
"58114","tl. do 25 cm","5811"
"58115","tl. do 30 cm","5811"
"58116","tl. do 40 cm","5811"
"58117","tl. do 50 cm","5811"
"58118","tl. přes 50 cm","5811"
"5812","dvouvrstvé","581"
"58121","tl. do 10 cm","5812"
"58122","tl. do 15 cm","5812"
"58123","tl. do 20 cm","5812"
"58124","tl. do 25 cm","5812"
"58125","tl. do 30 cm","5812"
"58126","tl. do 40 cm","5812"
"58127","tl. do 50 cm","5812"
"58128","tl. přes 50 cm","5812"
"5818","spáry","581"
"58181","tl. do 10 cm","5818"
"58182","tl. do 15 cm","5818"
"58183","tl. do 20 cm","5818"
"58184","tl. do 25 cm","5818"
"58185","tl. do 30 cm","5818"
"58186","tl. do 40 cm","5818"
"58187","tl. do 50 cm","5818"
"58188","tl. přes 50 cm","5818"
"5819","ostatní","581"
"58191","tl. do 10 cm","5819"
"58192","tl. do 15 cm","5819"
"58193","tl. do 20 cm","5819"
"58194","tl. do 25 cm","5819"
"58195","tl. do 30 cm","5819"
"58196","tl. do 40 cm","5819"
"58197","tl. do 50 cm","5819"
"58198","tl. přes 50 cm","5819"
"582","z betonu železového","58"
"5821","jednovrstvé","582"
"58211","tl. do 10 cm","5821"
"58212","tl. do 15 cm","5821"
"58213","tl. do 20 cm","5821"
"58214","tl. do 25 cm","5821"
"58215","tl. do 30 cm","5821"
"58216","tl. do 40 cm","5821"
"58217","tl. do 50 cm","5821"
"58218","tl. přes 50 cm","5821"
"5822","dvouvrstvé","582"
"58221","tl. do 10 cm","5822"
"58222","tl. do 15 cm","5822"
"58223","tl. do 20 cm","5822"
"58224","tl. do 25 cm","5822"
"58225","tl. do 30 cm","5822"
"58226","tl. do 40 cm","5822"
"58227","tl. do 50 cm","5822"
"58228","tl. přes 50 cm","5822"
"5828","spáry","582"
"58281","tl. do 10 cm","5828"
"58282","tl. do 15 cm","5828"
"58283","tl. do 20 cm","5828"
"58284","tl. do 25 cm","5828"
"58285","tl. do 30 cm","5828"
"58286","tl. do 40 cm","5828"
"58287","tl. do 50 cm","5828"
"58288","tl. přes 50 cm","5828"
"5829","ostatní","582"
"58291","tl. do 10 cm","5829"
"58292","tl. do 15 cm","5829"
"58293","tl. do 20 cm","5829"
"58294","tl. do 25 cm","5829"
"58295","tl. do 30 cm","5829"
"58296","tl. do 40 cm","5829"
"58297","tl. do 50 cm","5829"
"58298","tl. přes 50 cm","5829"
"583","z betonu předpjatého","58"
"5831","jednovrstvé","583"
"58311","tl. do 10 cm","5831"
"58312","tl. do 15 cm","5831"
"58313","tl. do 20 cm","5831"
"58314","tl. do 25 cm","5831"
"58315","tl. do 30 cm","5831"
"58316","tl. do 40 cm","5831"
"58317","tl. do 50 cm","5831"
"58318","tl. přes 50 cm","5831"
"5832","dvouvrstvé","583"
"58321","tl. do 10 cm","5832"
"58322","tl. do 15 cm","5832"
"58323","tl. do 20 cm","5832"
"58324","tl. do 25 cm","5832"
"58325","tl. do 30 cm","5832"
"58326","tl. do 40 cm","5832"
"58327","tl. do 50 cm","5832"
"58328","tl. přes 50 cm","5832"
"5838","spáry","583"
"58381","tl. do 10 cm","5838"
"58382","tl. do 15 cm","5838"
"58383","tl. do 20 cm","5838"
"58384","tl. do 25 cm","5838"
"58385","tl. do 30 cm","5838"
"58386","tl. do 40 cm","5838"
"58387","tl. do 50 cm","5838"
"58388","tl. přes 50 cm","5838"
"5839","ostatní","583"
"58391","tl. do 10 cm","5839"
"58392","tl. do 15 cm","5839"
"58393","tl. do 20 cm","5839"
"58394","tl. do 25 cm","5839"
"58395","tl. do 30 cm","5839"
"58396","tl. do 40 cm","5839"
"58397","tl. do 50 cm","5839"
"58398","tl. přes 50 cm","5839"
"584","z prefabrikátů (panely)","58"
"5841","jednovrstvé","584"
"58411","tl. do 10 cm","5841"
"58412","tl. do 15 cm","5841"
"58413","tl. do 20 cm","5841"
"58414","tl. do 25 cm","5841"
"58415","tl. do 30 cm","5841"
"58416","tl. do 40 cm","5841"
"58417","tl. do 50 cm","5841"
"58418","tl. přes 50 cm","5841"
"5842","dvouvrstvé","584"
"58421","tl. do 10 cm","5842"
"58422","tl. do 15 cm","5842"
"58423","tl. do 20 cm","5842"
"58424","tl. do 25 cm","5842"
"58425","tl. do 30 cm","5842"
"58426","tl. do 40 cm","5842"
"58427","tl. do 50 cm","5842"
"58428","tl. přes 50 cm","5842"
"5848","spáry","584"
"58481","tl. do 10 cm","5848"
"58482","tl. do 15 cm","5848"
"58483","tl. do 20 cm","5848"
"58484","tl. do 25 cm","5848"
"58485","tl. do 30 cm","5848"
"58486","tl. do 40 cm","5848"
"58487","tl. do 50 cm","5848"
"58488","tl. přes 50 cm","5848"
"5849","ostatní","584"
"58491","tl. do 10 cm","5849"
"58492","tl. do 15 cm","5849"
"58493","tl. do 20 cm","5849"
"58494","tl. do 25 cm","5849"
"58495","tl. do 30 cm","5849"
"58496","tl. do 40 cm","5849"
"58497","tl. do 50 cm","5849"
"58498","tl. přes 50 cm","5849"
"589","z ostatních hmot","58"
"5891","jednovrstvé","589"
"58911","tl. do 10 cm","5891"
"58912","tl. do 15 cm","5891"
"58913","tl. do 20 cm","5891"
"58914","tl. do 25 cm","5891"
"58915","tl. do 30 cm","5891"
"58916","tl. do 40 cm","5891"
"58917","tl. do 50 cm","5891"
"58918","tl. přes 50 cm","5891"
"5892","dvouvrstvé","589"
"58921","tl. do 10 cm","5892"
"58922","tl. do 15 cm","5892"
"58923","tl. do 20 cm","5892"
"58924","tl. do 25 cm","5892"
"58925","tl. do 30 cm","5892"
"58926","tl. do 40 cm","5892"
"58927","tl. do 50 cm","5892"
"58928","tl. přes 50 cm","5892"
