"Code","Description","Parent"
"16363","kolejovými dopr. prostředky","1636"
"16364","lanovkou","1636"
"16365","těžebními stroji","1636"
"16366","transportéry","1636"
"16369","ostatní","1636"
"1637","na vzdálenost přes 5 km","163"
"16371","ručně","1637"
"16372","silničními dopr. prostředky","1637"
"16373","kolejovými dopr. prostředky","1637"
"16374","lanovkou","1637"
"16375","těžebními stroji","1637"
"16376","transportéry","1637"
"16379","ostatní","1637"
"164","po vodě","16"
"1641","prostá manipulace","164"
"16411","ručně","1641"
"16412","silničními dopr. prostředky","1641"
"16413","kolejovými dopr. prostředky","1641"
"16414","lanovkou","1641"
"16415","těžebními stroji","1641"
"16416","transportéry","1641"
"16419","ostatní","1641"
"1642","na vzdálenost do 100 m","164"
"16421","ručně","1642"
"16422","silničními dopr. prostředky","1642"
"16423","kolejovými dopr. prostředky","1642"
"16424","lanovkou","1642"
"16425","těžebními stroji","1642"
"16426","transportéry","1642"
"16429","ostatní","1642"
"1643","na vzdálenost od 100 do 1000 m","164"
"16431","ručně","1643"
"16432","silničními dopr. prostředky","1643"
"16433","kolejovými dopr. prostředky","1643"
"16434","lanovkou","1643"
"16435","těžebními stroji","1643"
"16436","transportéry","1643"
"16439","ostatní","1643"
"1644","na vzdálenost od 1 do 2 km","164"
"16441","ručně","1644"
"16442","silničními dopr. prostředky","1644"
"16443","kolejovými dopr. prostředky","1644"
"16444","lanovkou","1644"
"16445","těžebními stroji","1644"
"16446","transportéry","1644"
"16449","ostatní","1644"
"1645","na vzdálenost od 2 do 3 km","164"
"16451","ručně","1645"
"16452","silničními dopr. prostředky","1645"
"16453","kolejovými dopr. prostředky","1645"
"16454","lanovkou","1645"
"16455","těžebními stroji","1645"
"16456","transportéry","1645"
"16459","ostatní","1645"
"1646","na vzdálenost od 3 do 5 km","164"
"16461","ručně","1646"
"16462","silničními dopr. prostředky","1646"
"16463","kolejovými dopr. prostředky","1646"
"16464","lanovkou","1646"
"16465","těžebními stroji","1646"
"16466","transportéry","1646"
"16469","ostatní","1646"
"1647","na vzdálenost přes 5 km","164"
"16471","ručně","1647"
"16472","silničními dopr. prostředky","1647"
"16473","kolejovými dopr. prostředky","1647"
"16474","lanovkou","1647"
"16475","těžebními stroji","1647"
"16476","transportéry","1647"
"16479","ostatní","1647"
"165","naplavování","16"
"1651","prostá manipulace","165"
"16511","ručně","1651"
"16512","silničními dopr. prostředky","1651"
"16513","kolejovými dopr. prostředky","1651"
"16514","lanovkou","1651"
"16515","těžebními stroji","1651"
"16516","transportéry","1651"
"16519","ostatní","1651"
"1652","na vzdálenost do 100 m","165"
"16521","ručně","1652"
"16522","silničními dopr. prostředky","1652"
"16523","kolejovými dopr. prostředky","1652"
"16524","lanovkou","1652"
"16525","těžebními stroji","1652"
"16526","transportéry","1652"
"16529","ostatní","1652"
"1653","na vzdálenost od 100 do 1000 m","165"
"16531","ručně","1653"
"16532","silničními dopr. prostředky","1653"
"16533","kolejovými dopr. prostředky","1653"
"16534","lanovkou","1653"
"16535","těžebními stroji","1653"
"16536","transportéry","1653"
"16539","ostatní","1653"
"1654","na vzdálenost od 1 do 2 km","165"
"16541","ručně","1654"
"16542","silničními dopr. prostředky","1654"
"16543","kolejovými dopr. prostředky","1654"
"16544","lanovkou","1654"
"16545","těžebními stroji","1654"
"16546","transportéry","1654"
"16549","ostatní","1654"
"1655","na vzdálenost od 2 do 3 km","165"
"16551","ručně","1655"
"16552","silničními dopr. prostředky","1655"
"16553","kolejovými dopr. prostředky","1655"
"16554","lanovkou","1655"
"16555","těžebními stroji","1655"
"16556","transportéry","1655"
"16559","ostatní","1655"
"1656","na vzdálenost od 3 do 5 km","165"
"16561","ručně","1656"
"16562","silničními dopr. prostředky","1656"
"16563","kolejovými dopr. prostředky","1656"
"16564","lanovkou","1656"
"16565","těžebními stroji","1656"
"16566","transportéry","1656"
"16569","ostatní","1656"
"1657","na vzdálenost přes 5 km","165"
"16571","ručně","1657"
"16572","silničními dopr. prostředky","1657"
"16573","kolejovými dopr. prostředky","1657"
"16574","lanovkou","1657"
"16575","těžebními stroji","1657"
"16576","transportéry","1657"
"16579","ostatní","1657"
"166","přehazování","16"
"1661","prostá manipulace","166"
"16611","ručně","1661"
"16612","silničními dopr. prostředky","1661"
"16613","kolejovými dopr. prostředky","1661"
"16614","lanovkou","1661"
"16615","těžebními stroji","1661"
"16616","transportéry","1661"
"16619","ostatní","1661"
"1662","na vzdálenost do 100 m","166"
"16621","ručně","1662"
"16622","silničními dopr. prostředky","1662"
"16623","kolejovými dopr. prostředky","1662"
"16624","lanovkou","1662"
"16625","těžebními stroji","1662"
"16626","transportéry","1662"
"16629","ostatní","1662"
"1663","na vzdálenost od 100 do 1000 m","166"
"16631","ručně","1663"
"16632","silničními dopr. prostředky","1663"
"16633","kolejovými dopr. prostředky","1663"
"16634","lanovkou","1663"
"16635","těžebními stroji","1663"
"16636","transportéry","1663"
"16639","ostatní","1663"
"1664","na vzdálenost od 1 do 2 km","166"
"16641","ručně","1664"
"16642","silničními dopr. prostředky","1664"
"16643","kolejovými dopr. prostředky","1664"
"16644","lanovkou","1664"
"16645","těžebními stroji","1664"
"16646","transportéry","1664"
"16649","ostatní","1664"
"1665","na vzdálenost od 2 do 3 km","166"
"16651","ručně","1665"
"16652","silničními dopr. prostředky","1665"
"16653","kolejovými dopr. prostředky","1665"
"16654","lanovkou","1665"
"16655","těžebními stroji","1665"
"16656","transportéry","1665"
"16659","ostatní","1665"
"1666","na vzdálenost od 3 do 5 km","166"
"16661","ručně","1666"
"16662","silničními dopr. prostředky","1666"
"16663","kolejovými dopr. prostředky","1666"
"16664","lanovkou","1666"
"16665","těžebními stroji","1666"
"16666","transportéry","1666"
"16669","ostatní","1666"
"1667","na vzdálenost přes 5 km","166"
"16671","ručně","1667"
"16672","silničními dopr. prostředky","1667"
"16673","kolejovými dopr. prostředky","1667"
"16674","lanovkou","1667"
"16675","těžebními stroji","1667"
"16676","transportéry","1667"
"16679","ostatní","1667"
"167","nakládání, překládání, vykládání","16"
"1671","prostá manipulace","167"
"16711","ručně","1671"
"16712","silničními dopr. prostředky","1671"
"16713","kolejovými dopr. prostředky","1671"
"16714","lanovkou","1671"
"16715","těžebními stroji","1671"
"16716","transportéry","1671"
"16719","ostatní","1671"
"1672","na vzdálenost do 100 m","167"
"16721","ručně","1672"
"16722","silničními dopr. prostředky","1672"
"16723","kolejovými dopr. prostředky","1672"
"16724","lanovkou","1672"
"16725","těžebními stroji","1672"
"16726","transportéry","1672"
"16729","ostatní","1672"
"1673","na vzdálenost od 100 do 1000 m","167"
"16731","ručně","1673"
"16732","silničními dopr. prostředky","1673"
"16733","kolejovými dopr. prostředky","1673"
"16734","lanovkou","1673"
"16735","těžebními stroji","1673"
"16736","transportéry","1673"
"16739","ostatní","1673"
"1674","na vzdálenost od 1 do 2 km","167"
"16741","ručně","1674"
"16742","silničními dopr. prostředky","1674"
"16743","kolejovými dopr. prostředky","1674"
"16744","lanovkou","1674"
"16745","těžebními stroji","1674"
"16746","transportéry","1674"
"16749","ostatní","1674"
"1675","na vzdálenost od 2 do 3 km","167"
"16751","ručně","1675"
"16752","silničními dopr. prostředky","1675"
"16753","kolejovými dopr. prostředky","1675"
"16754","lanovkou","1675"
"16755","těžebními stroji","1675"
"16756","transportéry","1675"
"16759","ostatní","1675"
"1676","na vzdálenost od 3 do 5 km","167"
"16761","ručně","1676"
"16762","silničními dopr. prostředky","1676"
"16763","kolejovými dopr. prostředky","1676"
"16764","lanovkou","1676"
"16765","těžebními stroji","1676"
"16766","transportéry","1676"
"16769","ostatní","1676"
"1677","na vzdálenost přes 5 km","167"
"16771","ručně","1677"
"16772","silničními dopr. prostředky","1677"
"16773","kolejovými dopr. prostředky","1677"
"16774","lanovkou","1677"
"16775","těžebními stroji","1677"
"16776","transportéry","1677"
"16779","ostatní","1677"
"169","ostatní","16"
"1691","prostá manipulace","169"
"16911","ručně","1691"
"16912","silničními dopr. prostředky","1691"
"16913","kolejovými dopr. prostředky","1691"
"16914","lanovkou","1691"
"16915","těžebními stroji","1691"
"16916","transportéry","1691"
"16919","ostatní","1691"
"1692","na vzdálenost do 100 m","169"
"16921","ručně","1692"
"16922","silničními dopr. prostředky","1692"
"16923","kolejovými dopr. prostředky","1692"
"16924","lanovkou","1692"
"16925","těžebními stroji","1692"
"16926","transportéry","1692"
"16929","ostatní","1692"
"1693","na vzdálenost od 100 do 1000 m","169"
"16931","ručně","1693"
"16932","silničními dopr. prostředky","1693"
"16933","kolejovými dopr. prostředky","1693"
"16934","lanovkou","1693"
"16935","těžebními stroji","1693"
"16936","transportéry","1693"
"16939","ostatní","1693"
"1694","na vzdálenost od 1 do 2 km","169"
"16941","ručně","1694"
"16942","silničními dopr. prostředky","1694"
"16943","kolejovými dopr. prostředky","1694"
"16944","lanovkou","1694"
"16945","těžebními stroji","1694"
"16946","transportéry","1694"
"16949","ostatní","1694"
"1695","na vzdálenost od 2 do 3 km","169"
"16951","ručně","1695"
"16952","silničními dopr. prostředky","1695"
"16953","kolejovými dopr. prostředky","1695"
"16954","lanovkou","1695"
"16955","těžebními stroji","1695"
"16956","transportéry","1695"
"16959","ostatní","1695"
"1696","na vzdálenost od 3 do 5 km","169"
"16961","ručně","1696"
"16962","silničními dopr. prostředky","1696"
"16963","kolejovými dopr. prostředky","1696"
"16964","lanovkou","1696"
"16965","těžebními stroji","1696"
"16966","transportéry","1696"
"16969","ostatní","1696"
"1697","na vzdálenost přes 5 km","169"
"16971","ručně","1697"
"16972","silničními dopr. prostředky","1697"
"16973","kolejovými dopr. prostředky","1697"
"16974","lanovkou","1697"
"16975","těžebními stroji","1697"
"16976","transportéry","1697"
"16979","ostatní","1697"
"17","konstrukce ze zemin","1"
"171","násypy a skládky ","17"
"1711","zhutněné","171"
"17111","ručně","1711"
"17115","strojně","1711"
"1712","nezhutněné","171"
"17121","ručně","1712"
"17125","strojně","1712"
"172","těsnění z nepropustných zemin","17"
"1721","zhutněné","172"
"17211","ručně","1721"
"17215","strojně","1721"
"1722","nezhutněné","172"
"17221","ručně","1722"
"17225","strojně","1722"
"173","přechodové vrstvy","17"
"1731","zhutněné","173"
"17311","ručně","1731"
"17315","strojně","1731"
"1732","nezhutněné","173"
"17321","ručně","1732"
"17325","strojně","1732"
"174","zásypy","17"
"1741","zhutněné","174"
"17411","ručně","1741"
"17415","strojně","1741"
"1742","nezhutněné","174"
"17421","ručně","1742"
"17425","strojně","1742"
"175","obsypy","17"
"1751","zhutněné","175"
"17511","ručně","1751"
"17515","strojně","1751"
"1752","nezhutněné","175"
"17521","ručně","1752"
"17525","strojně","1752"
"176","výplně","17"
"1761","zhutněné","176"
"17611","ručně","1761"
"17615","strojně","1761"
"1762","nezhutněné","176"
"17621","ručně","1762"
"17625","strojně","1762"
"178","balvanité hráze","17"
"1781","zhutněné","178"
"17811","ručně","1781"
"17815","strojně","1781"
"1782","nezhutněné","178"
"17821","ručně","1782"
"17825","strojně","1782"
"179","ostatní","17"
"1791","zhutněné","179"
"17911","ručně","1791"
"17915","strojně","1791"
"1792","nezhutněné","179"
"17921","ručně","1792"
"17925","strojně","1792"
"18","povrchové úpravy terénu","1"
"181","prosté úpravy pláně","18"
"1811","v rostlém terénu (v zářezech)","181"
"18111","ručně","1811"
"18115","strojně","1811"
"1812","v násypech","181"
"18121","ručně","1812"
"18125","strojně","1812"
"1813","rozprostření ornice","181"
"18131","ručně","1813"
"18135","strojně","1813"
"1814","osetí","181"
"18141","ručně","1814"
"18145","strojně","1814"
"1815","drnování","181"
"18151","ručně","1815"
"18155","strojně","1815"
"1816","obrovnávky","181"
"18161","ručně","1816"
"18165","strojně","1816"
"1818","umělé skalky","181"
"18181","ručně","1818"
"18185","strojně","1818"
"1819","ostatní","181"
"18191","ručně","1819"
"18195","strojně","1819"
"182","úpravy svahů (svahování) a příkopových ploch","18"
"1821","v rostlém terénu (v zářezech)","182"
"18211","ručně","1821"
"18215","strojně","1821"
"1822","v násypech","182"
"18221","ručně","1822"
"18225","strojně","1822"
"1823","rozprostření ornice","182"
"18231","ručně","1823"
"18235","strojně","1823"
"1824","osetí","182"
"18241","ručně","1824"
"18245","strojně","1824"
"1825","drnování","182"
"18251","ručně","1825"
"18255","strojně","1825"
"1826","obrovnávky","182"
"18261","ručně","1826"
"18265","strojně","1826"
"1828","umělé skalky","182"
"18281","ručně","1828"
"18285","strojně","1828"
"1829","ostatní","182"
"18291","ručně","1829"
"18295","strojně","1829"
"183","úpravy porostů","18"
"1831","kopání jamek","183"
"18311","ručně","1831"
"18315","strojně","1831"
"1832","vysazování květin","183"
"18321","ručně","1832"
"18325","strojně","1832"
"1833","vysazování alpin","183"
"18331","ručně","1833"
"18335","strojně","1833"
"1834","obdělání půdy","183"
"18341","ručně","1834"
"18345","strojně","1834"
"1839","ostatní","183"
"18391","ručně","1839"
"18395","strojně","1839"
"184","vysazování a přesazování keřů a stromů","18"
"1841","keřů","184"
"18411","ručně","1841"
"18415","strojně","1841"
"1842","stromů","184"
"18421","ručně","1842"
"18425","strojně","1842"
"1843","jehličnatých dřevin","184"
"18431","ručně","1843"
"18435","strojně","1843"
"1844","listnatých dřevin","184"
"18441","ručně","1844"
"18445","strojně","1844"
"1845","přesazování vzrostlých stromů a keřů","184"
"18451","ručně","1845"
"18455","strojně","1845"
"1846","vrbin","184"
"18461","ručně","1846"
"18465","strojně","1846"
"1847","živých plotů","184"
"18471","ručně","1847"
"18475","strojně","1847"
"1848","hnojení, ošetřování, ochrana","184"
"18481","ručně","1848"
"18485","strojně","1848"
"1849","ostatní","184"
"18491","ručně","1849"
"18495","strojně","1849"
"185","setba keřů a stromů","18"
"1851","keřů","185"
"18511","ručně","1851"
"18515","strojně","1851"
"1852","stromů","185"
"18521","ručně","1852"
"18525","strojně","1852"
"1853","jehličnatých dřevin","185"
"18531","ručně","1853"
"18535","strojně","1853"
"1854","listnatých dřevin","185"
"18541","ručně","1854"
"18545","strojně","1854"
"1855","přesazování vzrostlých stromů a keřů","185"
"18551","ručně","1855"
"18555","strojně","1855"
"1856","vrbin","185"
"18561","ručně","1856"
"18565","strojně","1856"
"1857","živých plotů","185"
"18571","ručně","1857"
"18575","strojně","1857"
"1858","hnojení, ošetřování, ochrana","185"
"18581","ručně","1858"
"18585","strojně","1858"
"1859","ostatní","185"
"18591","ručně","1859"
"18595","strojně","1859"
"19","ražení a hloubení důlní","1"
